Variable,ParamWeight
rThreatIG1_log,-0.40237240700176335
sThreat3_log,0.34210342610613953
identification_sol_gmc,0.2665205920235981
symbolic_gmc,0.16982154635452554
contact_quality_gmc,-0.1596479406958247
generalized_gmc,0.15505230464456146
contact_friendsz_gmc,-0.1106484357309775
DisgustR1_log,-0.07048486973847719
identification_sat_gmc,0.06392646171056086
sThreat1_log,-0.05725520650439229
identification_selfinvestment_gmc,0.05114030755540028
sThreat3_gmc,0.046006865815480705
contact_quality_cubid,-0.045965905777430066
b5a_d_disgust_p_mD_log,-0.03543203718967715
Identification5_gmc,0.0327090308710348
generalized_probdiff_d_identification_sol_mD_log,0.031819443223279904
identification_sol_gmc_x_contact_quality_gmc,-0.03163075731330268
identification_sol_d_disgust_r_mD_log,0.03042532410416206
contact_friendsz_d_disgust_p_mD_log,-0.0289041757081733
identification_sol_gmc_x_disgust_r_gmc,0.0264348272127732
DisgustS4_gmc,-0.025286549219412587
DisgustP5_gmc,-0.0251234386053882
symbolic_d_disgust_p_mD_log,-0.02343284002358437
symbolic_gmc_x_disgust_s_gmc,-0.02303192556217281
identification_sol_d_contact_quality_mD_log,0.022988634849897282
DisgustP6_log,-0.02258256891656073
disgust_s_d_disgust_r_mD_log,-0.018717970207636526
identification_sol_d_identification_cen_mD_log,0.01425043737216557
symbolic_gmc_x_identification_sol_gmc,0.013966148208435636
identification_sat_gmc_x_contact_quality_gmc,-0.013045297758470594
identification_selfinvestment_cubid,0.01270363979539865
symbolic_gmc_x_identification_cen_gmc,0.01165354925544772
identification_sol_d_identification_sat_mD_log,0.011485084099161576
generalized_challdiff_d_identification_sol_mD_log,0.00968536196190001
generalized_probdiff_gmc_x_identification_sol_gmc,0.00928076255150822
generalized_challdiff_gmc_x_contact_quality_gmc,0.009219300185848028
identification_sat_gmc_x_generalized_gmc,-0.008912597390631922
generalized_challdiff_gmc,0.008714833436650577
identification_sat_gmc_x_disgust_r_gmc,-0.008116281084800288
generalized_challdiff_d_identification_sat_mD_log,0.007268109878531867
identification_cen_gmc_x_b5a_gmc,-0.006142427526510233
contact_quality_squared,0.0059109286862712735
disgust_s_gmc_x_disgust_r_gmc,0.004733966990378299
generalized_probdiff_gmc_x_generalized_gmc,0.004339539218028268
generalized_challdiff_gmc_x_identification_sat_gmc,-0.003534593504796087
contact_friendsz_gmc_x_identification_selfinvestment_gmc,0.003334436368318724
symbolic_gmc_x_b5a_gmc,0.0029741135825140192
symbolic_cubid,0.002741476259433432
contact_friendsz_gmc_x_identification_sat_gmc,0.0020794932821727864
Agreeable2_gmc,0.0012471090340812109
generalized_challdiff_gmc_x_generalized_gmc,8.006145268214591e-4
generalized_cubid,-3.522738795027307e-4
generalized_challdiff_gmc_x_generalized_probdiff_gmc,3.1753969923612835e-4
