Variable,ParamWeight
sThreat3_log,0.3752486263583325
threat_ig_log,-0.17913513556999816
contact_friendsz_gmc,-0.16779457070467568
contact_quality_log,-0.15175481412256459
Identification4_gmc,0.05338597386889194
sThreat2_log,0.04894659572042334
identification_sol_gmc,0.04698068949014002
rThreatIG1_log,-0.044954498988181296
ContactQ2_gmc,-0.037991085468961336
sThreat1_d_rThreatOG2_mD_log,0.037429331182385166
Identification2_d_generalized_probdiff_mD_log,0.0329352130919048
Identification2_gmc,0.02845592723601868
generalized_gmc,0.027227582627340912
DisgustR2_d_disgust_s_mD_log,-0.02391667854181632
Agreeable1_d_DisgustP1_mD_log,-0.021845442750937395
generalized_probdiff_gmc,0.019297983847969113
DisgustS1_d_disgust_s_mD_log,-0.01887668484399021
sThreat4_d_Agreeable2_mD_log,0.018035733765961678
Identification2_gmc_x_rThreatOG2_gmc,0.017771674068088706
Identification5_gmc,0.0175225634174722
Identification9_d_identification_sol_mD_log,0.017278226844623493
ContactQ3_log,-0.015375768678631295
Identification4_d_Identification5_mD_log,0.014660808677580472
DisgustS3_gmc_x_DisgustS4_gmc,-0.01256859985312934
identification_sat_gmc,0.01179263860645681
symbolic_d_threat_og_mD_log,0.010537139676652681
sThreat1_gmc_x_Identification3_gmc,0.010307357934026396
Agreeable2_gmc_x_DisgustP3_gmc,0.010093319306279304
ContactQ3_d_identification_sol_mD_log,0.009861095687386731
identification_sol_d_threat_ig_mD_log,0.009484767046765055
Identification1_gmc_x_Identification8_gmc,0.009406458785364991
Agreeable1_d_disgust_p_mD_log,-0.008607000340205487
Identification8_gmc_x_ContactQ2_gmc,-0.007851510920580392
ContactQ3_d_identification_selfinvestment_mD_log,0.007148162718603703
sThreat1_gmc_x_Identification8_gmc,0.006397729923909669
Identification7_gmc_x_generalized_probdiff_gmc,-0.006289814350688775
contact_quality_gmc,-0.006278281640851542
sThreat2_gmc,0.006238901994556469
sThreat3_gmc,0.0060799962453284145
sThreat2_gmc_x_sThreat4_gmc,0.005967910189154664
sThreat3_gmc_x_Identification8_gmc,0.005955539296306333
generalized_probdiff_d_identification_sol_mD_log,0.005495973810278199
ContactQ3_d_identification_cen_mD_log,0.005491636974507661
ContactQ2_gmc_x_DisgustP2_gmc,0.004955716363066818
Agreeable2_gmc_x_DisgustP2_gmc,0.004937164079583542
Agreeable1_d_DisgustP5_mD_log,-0.004612626228424446
ContactQ1_d_DisgustP5_mD_log,-0.004494549005179974
identification_selfinvestment_gmc,0.004443222453936303
Identification4_gmc_x_Identification5_gmc,-0.004442482389317684
Agreeable1_d_generalized_challdiff_mD_log,-0.004398093791060313
Identification7_gmc_x_rThreatIG2_gmc,0.0035835651862785515
ContactQ3_gmc_x_DisgustP1_gmc,-0.0035680439508421853
generalized_probdiff_d_symbolic_mD_log,0.0034669870849249143
Identification4_d_identification_sol_mD_log,0.0030755999929146815
Identification7_gmc_x_Identification8_gmc,0.002979678567508416
Identification9_gmc,0.0027001102440624056
sThreat1_d_threat_og_mD_log,0.0019253649137270198
Identification2_gmc_x_rThreatIG1_gmc,0.0018071526858417838
sThreat1_gmc_x_DisgustS2_gmc,-0.0017679215577743191
Identification10_d_Agreeable2_mD_log,0.0016459158801244611
sThreat3_gmc_x_identification_sol_gmc,0.0013723595723380943
ContactQ2_gmc_x_rThreatIG1_gmc,-0.001278010820089796
Agreeable2_gmc_x_generalized_challdiff_gmc,0.0012479463756688103
DisgustP6_gmc_x_DisgustR1_gmc,0.0011169790323786477
Identification3_gmc_x_symbolic_gmc,8.843061310140858e-4
sThreat3_gmc_x_Identification1_gmc,8.32042544800681e-4
Identification4_gmc_x_rThreatIG1_gmc,7.873472149867208e-4
DisgustS1_gmc_x_symbolic_gmc,-7.734929776945709e-4
sThreat1_gmc_x_DisgustS1_gmc,-4.041727795644478e-4
contact_quality_gmc_cubid,-3.431152642585966e-4
symbolic_gmc_x_identification_sol_gmc,2.951106872385688e-4
Identification3_gmc_x_rThreatOG2_gmc,2.588726085627787e-4
identification_sol_gmc_cubid,1.9885221739854197e-4
symbolic_gmc_cubid,1.7848346369653297e-4
rThreatIG2_gmc_x_disgust_p_gmc,1.2707878781206128e-4
ContactQ2_gmc_x_generalized_challdiff_gmc,8.502013003066914e-5
identification_selfinvestment_gmc_cubid,3.1039549908813673e-6
sThreat1_gmc,0
sThreat4_gmc,0
Identification1_gmc,0
Identification3_gmc,0
Identification6_gmc,0
Identification7_gmc,0
Identification8_gmc,0
Identification10_gmc,0
ContactQ1_gmc,0
ContactQ3_gmc,0
ContactN1_gmc,0
Agreeable1_gmc,0
Agreeable2_gmc,0
rThreatIG1_gmc,0
rThreatIG2_gmc,0
rThreatOG1_gmc,0
rThreatOG2_gmc,0
DisgustP1_gmc,0
DisgustP2_gmc,0
DisgustP3_gmc,0
DisgustP4_gmc,0
DisgustP5_gmc,0
DisgustP6_gmc,0
DisgustS1_gmc,0
DisgustS2_gmc,0
DisgustS3_gmc,0
DisgustS4_gmc,0
DisgustR1_gmc,0
DisgustR2_gmc,0
generalized_challdiff_gmc,0
symbolic_gmc,0
identification_cen_gmc,0
b5a_gmc,0
disgust_p_gmc,0
disgust_s_gmc,0
disgust_r_gmc,0
threat_og_gmc,0
threat_ig_gmc,0
contact_friendsz_gmc_x_generalized_probdiff_gmc,0
contact_friendsz_gmc_x_symbolic_gmc,0
contact_friendsz_gmc_x_identification_sol_gmc,0
contact_friendsz_gmc_x_identification_sat_gmc,0
contact_friendsz_gmc_x_identification_cen_gmc,0
contact_friendsz_gmc_x_identification_selfinvestment_gmc,0
contact_friendsz_gmc_x_contact_quality_gmc,0
contact_friendsz_gmc_x_b5a_gmc,0
contact_friendsz_gmc_x_generalized_gmc,0
contact_friendsz_gmc_x_disgust_p_gmc,0
contact_friendsz_gmc_x_disgust_s_gmc,0
contact_friendsz_gmc_x_disgust_r_gmc,0
contact_friendsz_gmc_x_threat_og_gmc,0
contact_friendsz_gmc_x_threat_ig_gmc,0
generalized_challdiff_gmc_x_generalized_probdiff_gmc,0
generalized_challdiff_gmc_x_symbolic_gmc,0
generalized_challdiff_gmc_x_identification_sol_gmc,0
generalized_challdiff_gmc_x_identification_sat_gmc,0
generalized_challdiff_gmc_x_identification_cen_gmc,0
generalized_challdiff_gmc_x_identification_selfinvestment_gmc,0
generalized_challdiff_gmc_x_contact_quality_gmc,0
generalized_challdiff_gmc_x_b5a_gmc,0
generalized_challdiff_gmc_x_generalized_gmc,0
generalized_challdiff_gmc_x_disgust_p_gmc,0
generalized_challdiff_gmc_x_disgust_s_gmc,0
generalized_challdiff_gmc_x_disgust_r_gmc,0
generalized_challdiff_gmc_x_threat_og_gmc,0
generalized_challdiff_gmc_x_threat_ig_gmc,0
generalized_probdiff_gmc_x_symbolic_gmc,0
generalized_probdiff_gmc_x_identification_sol_gmc,0
generalized_probdiff_gmc_x_identification_sat_gmc,0
generalized_probdiff_gmc_x_identification_cen_gmc,0
generalized_probdiff_gmc_x_identification_selfinvestment_gmc,0
generalized_probdiff_gmc_x_contact_quality_gmc,0
generalized_probdiff_gmc_x_b5a_gmc,0
generalized_probdiff_gmc_x_generalized_gmc,0
generalized_probdiff_gmc_x_disgust_p_gmc,0
generalized_probdiff_gmc_x_disgust_s_gmc,0
generalized_probdiff_gmc_x_disgust_r_gmc,0
generalized_probdiff_gmc_x_threat_og_gmc,0
generalized_probdiff_gmc_x_threat_ig_gmc,0
symbolic_gmc_x_identification_sat_gmc,0
symbolic_gmc_x_identification_cen_gmc,0
symbolic_gmc_x_identification_selfinvestment_gmc,0
symbolic_gmc_x_contact_quality_gmc,0
symbolic_gmc_x_b5a_gmc,0
symbolic_gmc_x_generalized_gmc,0
symbolic_gmc_x_disgust_p_gmc,0
symbolic_gmc_x_disgust_s_gmc,0
symbolic_gmc_x_disgust_r_gmc,0
symbolic_gmc_x_threat_og_gmc,0
symbolic_gmc_x_threat_ig_gmc,0
identification_sol_gmc_x_identification_sat_gmc,0
identification_sol_gmc_x_identification_cen_gmc,0
identification_sol_gmc_x_identification_selfinvestment_gmc,0
identification_sol_gmc_x_contact_quality_gmc,0
identification_sol_gmc_x_b5a_gmc,0
identification_sol_gmc_x_generalized_gmc,0
identification_sol_gmc_x_disgust_p_gmc,0
identification_sol_gmc_x_disgust_s_gmc,0
identification_sol_gmc_x_disgust_r_gmc,0
identification_sol_gmc_x_threat_og_gmc,0
identification_sol_gmc_x_threat_ig_gmc,0
identification_sat_gmc_x_identification_cen_gmc,0
identification_sat_gmc_x_identification_selfinvestment_gmc,0
identification_sat_gmc_x_contact_quality_gmc,0
identification_sat_gmc_x_b5a_gmc,0
identification_sat_gmc_x_generalized_gmc,0
identification_sat_gmc_x_disgust_p_gmc,0
identification_sat_gmc_x_disgust_s_gmc,0
identification_sat_gmc_x_disgust_r_gmc,0
identification_sat_gmc_x_threat_og_gmc,0
identification_sat_gmc_x_threat_ig_gmc,0
identification_cen_gmc_x_identification_selfinvestment_gmc,0
identification_cen_gmc_x_contact_quality_gmc,0
identification_cen_gmc_x_b5a_gmc,0
identification_cen_gmc_x_generalized_gmc,0
identification_cen_gmc_x_disgust_p_gmc,0
identification_cen_gmc_x_disgust_s_gmc,0
identification_cen_gmc_x_disgust_r_gmc,0
identification_cen_gmc_x_threat_og_gmc,0
identification_cen_gmc_x_threat_ig_gmc,0
identification_selfinvestment_gmc_x_contact_quality_gmc,0
identification_selfinvestment_gmc_x_b5a_gmc,0
identification_selfinvestment_gmc_x_generalized_gmc,0
identification_selfinvestment_gmc_x_disgust_p_gmc,0
identification_selfinvestment_gmc_x_disgust_s_gmc,0
identification_selfinvestment_gmc_x_disgust_r_gmc,0
identification_selfinvestment_gmc_x_threat_og_gmc,0
identification_selfinvestment_gmc_x_threat_ig_gmc,0
contact_quality_gmc_x_b5a_gmc,0
contact_quality_gmc_x_generalized_gmc,0
contact_quality_gmc_x_disgust_p_gmc,0
contact_quality_gmc_x_disgust_s_gmc,0
contact_quality_gmc_x_disgust_r_gmc,0
contact_quality_gmc_x_threat_og_gmc,0
contact_quality_gmc_x_threat_ig_gmc,0
b5a_gmc_x_generalized_gmc,0
b5a_gmc_x_disgust_p_gmc,0
b5a_gmc_x_disgust_s_gmc,0
b5a_gmc_x_disgust_r_gmc,0
b5a_gmc_x_threat_og_gmc,0
b5a_gmc_x_threat_ig_gmc,0
generalized_gmc_x_disgust_p_gmc,0
generalized_gmc_x_disgust_s_gmc,0
generalized_gmc_x_disgust_r_gmc,0
generalized_gmc_x_threat_og_gmc,0
generalized_gmc_x_threat_ig_gmc,0
disgust_p_gmc_x_disgust_s_gmc,0
disgust_p_gmc_x_disgust_r_gmc,0
disgust_p_gmc_x_threat_og_gmc,0
disgust_p_gmc_x_threat_ig_gmc,0
disgust_s_gmc_x_disgust_r_gmc,0
disgust_s_gmc_x_threat_og_gmc,0
disgust_s_gmc_x_threat_ig_gmc,0
disgust_r_gmc_x_threat_og_gmc,0
disgust_r_gmc_x_threat_ig_gmc,0
