Variable,ParamWeight
sThreat3_log,-0.6459416531314123
contact_quality_gmc,0.4118839525201066
symbolic_gmc,-0.2006450203629581
Agreeable2_log,0.1940524740906223
DisgustP4_log,0.13465367091772895
contact_friendsz_gmc,0.12464960419060554
generalized_gmc,-0.06724077882430934
ContactQ2_d_DisgustS4_mD_log,0.05310059332971725
Identification1_d_DisgustS4_mD_log,0.046845346750612964
ContactQ1_d_DisgustP5_mD_log,0.04638060016680162
Identification1_gmc,0.033586336902107106
Identification8_d_ContactQ1_mD_log,0.032440101168312946
Identification1_d_rThreatOG2_mD_log,0.02543906084887907
Agreeable1_d_DisgustP2_mD_log,0.02420983728700974
ContactQ1_d_DisgustP1_mD_log,0.019823179367080893
ContactQ1_d_DisgustP2_mD_log,0.016356859276306326
sThreat4_d_Agreeable2_mD_log,-0.01498746608219621
Agreeable1_d_rThreatIG1_mD_log,0.0138753011869217
rThreatIG2_d_DisgustP4_mD_log,-0.011459830149721057
rThreatIG2_d_identification_sol_mD_log,-0.010086944504397975
Identification5_gmc,0.010015951655588223
disgust_r_gmc,0.009056176980742412
Identification6_gmc,0.00882287967852655
ContactQ2_gmc_x_identification_selfinvestment_gmc,0.008641508915369673
rThreatIG1_d_b5a_mD_log,0.008381838967628506
DisgustS3_d_generalized_challdiff_mD_log,-0.0075398472531477655
Identification6_gmc_x_contact_quality_gmc,0.007069598484631271
Identification2_gmc_x_DisgustP6_gmc,0.0067894923875488206
DisgustS1_gmc_x_contact_friendsz_gmc,-0.006494726449458977
rThreatIG1_gmc_x_identification_cen_gmc,0.006010816151176177
sThreat3_gmc_cubid,-0.005971370828300718
DisgustS2_gmc_x_symbolic_gmc,0.005856649951068941
Identification7_gmc,0.004962824698829939
rThreatIG2_gmc_x_generalized_gmc,0.004952220718234104
Identification1_gmc_x_Identification6_gmc,0.004945525891458145
sThreat2_gmc_x_sThreat4_gmc,-0.004885834707406645
identification_cen_gmc_x_generalized_gmc,-0.004766833164925414
symbolic_gmc_cubid,-0.004523138064171461
Identification2_gmc_x_rThreatOG2_gmc,-0.004315326756591348
Agreeable1_gmc_x_DisgustP6_gmc,0.003748795568458064
DisgustP6_gmc_x_DisgustR1_gmc,-0.0037137977781546115
Agreeable2_gmc_cubid,0.0034249933584906784
rThreatIG2_gmc_x_DisgustP6_gmc,-0.0030494459119890017
Identification8_d_disgust_p_mD_log,0.002977970772767356
DisgustP2_gmc_x_DisgustS1_gmc,-0.0029675119999795314
sThreat1_gmc_x_rThreatIG1_gmc,0.0026661015842569364
ContactQ2_gmc_x_identification_sol_gmc,0.002622221343359673
sThreat3_gmc_x_Agreeable2_gmc,-0.0025582806422976938
sThreat2_gmc_x_Agreeable2_gmc,-0.0025258669817030117
Agreeable2_gmc_x_DisgustP1_gmc,-0.002373166461537337
identification_cen_gmc_cubid,0.001648935476495739
Identification2_gmc_x_Identification6_gmc,0.0014800444328920447
ContactQ1_gmc_x_identification_sol_gmc,0.0014277124036826704
rThreatOG2_gmc_x_identification_selfinvestment_gmc,-9.287076405576849e-4
sThreat1_gmc_x_identification_selfinvestment_gmc,-7.61916445953334e-4
Identification5_gmc_x_DisgustP6_gmc,4.2518690791643933e-4
generalized_probdiff_gmc_x_generalized_gmc,-3.9487840574674445e-4
sThreat1_gmc_x_Agreeable2_gmc,-3.258261205574449e-4
Identification2_gmc_x_rThreatOG1_gmc,-2.4079163468424648e-4
Agreeable2_gmc_x_rThreatIG1_gmc,1.953850493353778e-4
Identification8_gmc_cubid,1.924335486540711e-4
rThreatIG1_d_DisgustS2_mD_log,1.34191149845213e-4
generalized_gmc_squared,-1.4959872290839636e-5
Agreeable2_gmc_x_generalized_challdiff_gmc,-5.0150914654601866e-6
sThreat1_gmc,0
sThreat2_gmc,0
sThreat3_gmc,0
sThreat4_gmc,0
Identification2_gmc,0
Identification3_gmc,0
Identification4_gmc,0
Identification8_gmc,0
Identification9_gmc,0
Identification10_gmc,0
ContactQ1_gmc,0
ContactQ2_gmc,0
ContactQ3_gmc,0
ContactN1_gmc,0
Agreeable1_gmc,0
Agreeable2_gmc,0
rThreatIG1_gmc,0
rThreatIG2_gmc,0
rThreatOG1_gmc,0
rThreatOG2_gmc,0
DisgustP1_gmc,0
DisgustP2_gmc,0
DisgustP3_gmc,0
DisgustP4_gmc,0
DisgustP5_gmc,0
DisgustP6_gmc,0
DisgustS1_gmc,0
DisgustS2_gmc,0
DisgustS3_gmc,0
DisgustS4_gmc,0
DisgustR1_gmc,0
DisgustR2_gmc,0
identification_sol_gmc,0
identification_sat_gmc,0
identification_cen_gmc,0
identification_selfinvestment_gmc,0
contact_friends_gmc,0
b5a_gmc,0
generalized_challdiff_gmc,0
generalized_probdiff_gmc,0
disgust_p_gmc,0
disgust_s_gmc,0
sThreat1_gmc_x_sThreat2_gmc,0
sThreat1_gmc_x_sThreat3_gmc,0
sThreat1_gmc_x_sThreat4_gmc,0
sThreat1_gmc_x_Identification1_gmc,0
sThreat1_gmc_x_Identification2_gmc,0
sThreat1_gmc_x_Identification3_gmc,0
sThreat1_gmc_x_Identification4_gmc,0
sThreat1_gmc_x_Identification5_gmc,0
sThreat1_gmc_x_Identification6_gmc,0
sThreat1_gmc_x_Identification7_gmc,0
sThreat1_gmc_x_Identification8_gmc,0
sThreat1_gmc_x_Identification9_gmc,0
sThreat1_gmc_x_Identification10_gmc,0
sThreat1_gmc_x_ContactQ1_gmc,0
sThreat1_gmc_x_ContactQ2_gmc,0
sThreat1_gmc_x_ContactQ3_gmc,0
sThreat1_gmc_x_ContactN1_gmc,0
sThreat1_gmc_x_Agreeable1_gmc,0
sThreat1_gmc_x_rThreatIG2_gmc,0
sThreat1_gmc_x_rThreatOG1_gmc,0
sThreat1_gmc_x_rThreatOG2_gmc,0
sThreat1_gmc_x_DisgustP1_gmc,0
sThreat1_gmc_x_DisgustP2_gmc,0
sThreat1_gmc_x_DisgustP3_gmc,0
sThreat1_gmc_x_DisgustP4_gmc,0
sThreat1_gmc_x_DisgustP5_gmc,0
sThreat1_gmc_x_DisgustP6_gmc,0
sThreat1_gmc_x_DisgustS1_gmc,0
sThreat1_gmc_x_DisgustS2_gmc,0
sThreat1_gmc_x_DisgustS3_gmc,0
sThreat1_gmc_x_DisgustS4_gmc,0
sThreat1_gmc_x_DisgustR1_gmc,0
sThreat1_gmc_x_DisgustR2_gmc,0
sThreat1_gmc_x_symbolic_gmc,0
sThreat1_gmc_x_identification_sol_gmc,0
sThreat1_gmc_x_identification_sat_gmc,0
sThreat1_gmc_x_identification_cen_gmc,0
sThreat1_gmc_x_contact_quality_gmc,0
sThreat1_gmc_x_contact_friends_gmc,0
sThreat1_gmc_x_contact_friendsz_gmc,0
sThreat1_gmc_x_b5a_gmc,0
sThreat1_gmc_x_generalized_challdiff_gmc,0
sThreat1_gmc_x_generalized_probdiff_gmc,0
sThreat1_gmc_x_generalized_gmc,0
sThreat1_gmc_x_disgust_p_gmc,0
sThreat1_gmc_x_disgust_s_gmc,0
sThreat1_gmc_x_disgust_r_gmc,0
sThreat2_gmc_x_sThreat3_gmc,0
sThreat2_gmc_x_Identification1_gmc,0
sThreat2_gmc_x_Identification2_gmc,0
sThreat2_gmc_x_Identification3_gmc,0
sThreat2_gmc_x_Identification4_gmc,0
sThreat2_gmc_x_Identification5_gmc,0
sThreat2_gmc_x_Identification6_gmc,0
sThreat2_gmc_x_Identification7_gmc,0
sThreat2_gmc_x_Identification8_gmc,0
sThreat2_gmc_x_Identification9_gmc,0
sThreat2_gmc_x_Identification10_gmc,0
sThreat2_gmc_x_ContactQ1_gmc,0
sThreat2_gmc_x_ContactQ2_gmc,0
sThreat2_gmc_x_ContactQ3_gmc,0
sThreat2_gmc_x_ContactN1_gmc,0
sThreat2_gmc_x_Agreeable1_gmc,0
sThreat2_gmc_x_rThreatIG1_gmc,0
sThreat2_gmc_x_rThreatIG2_gmc,0
sThreat2_gmc_x_rThreatOG1_gmc,0
