Bias,OutgroupAttitudes,SymbolicThreat,BigFiveAgreeable,GeneralizedThreat,ID.fSELFINVESTMENT,Contact_quality,Contact_numberfriends
-1.02827545,-0.76025805,-1.308447103,-0.21378383,-0.5,-1.5304028875,0.948164687,-1.831395334
-0.8167266,-0.47265561,-1.515738221,0.42721678,,-1.1564602969,1.250285174,3.168604666
0.11468638,-0.76025805,-0.909287238,-0.03895803,0,0.3471029063,-0.006947701,1.168604666
-0.39362892,-0.09620049,0.639254285,0.33980388,-2,0.0480525433,0.624623575,2.168604666
3.12047416,-2.54489462,1.079212121,-0.12637093,-0.5,1.1252106823,-0.872862786,0.168604666
-2.93221068,1.31198096,-1.306914661,-0.03895803,0,0.1653029345,0.156601416,-0.831395334
-1.28093356,-0.3162955,-1.568962467,0.04845487,-1.5,-1.0315200584,1.217725461,1.168604666
-0.8167266,1.16817975,-1.40928973,0.42721678,0,-0.326748591,0.429051043,4.168604666
-0.8167266,0.06015963,-1.515738221,0.25239097,0,-0.3664427866,1.137890683,1.168604666
-0.8167266,2.13239864,-1.568962467,0.42721678,-2,-0.3233463781,1.331078908,1.168604666
0.11468638,-1.72447694,2.64658506,-0.03895803,6.5,0.3943423565,-1.404381509,-1.831395334
-0.8167266,2.13239864,-1.624744078,0.42721678,0,1.3857163937,1.025758238,-1.831395334
0.19690492,0.73677609,2.90129555,0.04845487,-1.5,0.8879073805,-0.21715239,-0.831395334
-0.01164486,-0.76025805,2.993961937,-0.21378383,4,0.7410881436,-2.288992387,-1.831395334
-0.8167266,-0.76025805,2.229397767,-0.12637093,2.5,0.560355655,-1.100455576,-0.831395334
-0.8167266,0.20396085,-1.213937013,0.16497807,-0.5,-0.4126053836,-0.366212744,-1.831395334
-0.09686247,1.46834108,-1.462513976,0.25239097,-4,-0.1555778298,1.042846679,-0.831395334
-0.8167266,2.13239864,-1.568962467,0.42721678,0,-1.3368251767,0.89007838,1.168604666
1.51030631,-0.76025805,0.142459536,0.25239097,-4.5,-0.0090596262,0.282741947,0.168604666
-0.34952058,1.16817975,-0.593802956,0.04845487,0,0.2691324789,0.109265055,-1.831395334
-0.8167266,2.13239864,-1.543597109,0.25239097,-2,-0.8185720915,1.044519156,2.168604666
4.77175127,-3.65291474,1.552457673,0.04845487,2,1.4002227536,-1.508388783,-1.831395334
-0.8167266,2.13239864,-1.540231561,0.25239097,0,0.3966463897,1.174192036,0.168604666
-0.8167266,2.13239864,-1.568962467,0.42721678,0,1.3815966517,1.227097102,1.168604666
-0.56106942,0.50412218,-1.407503322,-0.21378383,0,0.3389791024,0.380232926,3.168604666
-1.71002937,1.98859742,-1.568962467,0.16497807,2.5,-0.1084871909,1.260749635,1.168604666
-0.8167266,-0.3288544,-1.467492919,0.42721678,0,-1.9546140454,1.200486633,1.168604666
-0.09686247,1.16817975,0.309965486,0.25239097,0.5,1.0102446889,0.295308359,-1.831395334
-0.8167266,1.23191464,-1.568962467,0.04845487,0,1.2253504832,1.240864515,1.168604666
-0.34952058,0.20396085,-0.361811076,-0.03895803,-2,0.5895573477,-0.181790232,0.168604666
0.11468638,-0.76025805,-1.515738221,0.25239097,0,0.67447113,-0.610335772,-0.831395334
1.97751233,-0.76025805,1.778481122,0.42721678,0,1.4168206429,1.037151819,0.168604666
-0.8167266,0.20396085,-1.155158073,0.04845487,0,-0.5670213049,0.026577599,0.168604666
-0.8167266,1.16817975,-1.300156203,0.33980388,-1.5,0.684320158,0.431022031,-0.831395334
-0.8167266,-0.76025805,1.409513722,-0.33030703,0,-0.5999015149,-0.909559994,-1.831395334
-0.8167266,2.13239864,-1.306914661,0.16497807,-3.5,0.8218986246,1.20479193,2.168604666
-0.8167266,2.13239864,-1.021735317,-1.08783084,0,0.2942910187,1.125745204,3.168604666
-0.8167266,0.20396085,-1.543597109,0.04845487,-1.5,-0.8508909977,0.195296697,1.168604666
1.72485422,-0.61645683,-0.157917931,-0.03895803,-3,-0.8463756358,-0.522635551,0.168604666
-0.81372754,-0.3162955,1.494086927,-0.21378383,-0.5,-0.4650652678,-1.246478275,-1.831395334
0.79044218,-0.76025805,3.129043288,-0.21378383,2,0.9949470784,0.003308638,1.168604666
0.44656398,1.41339256,3.546381248,0.04845487,0.5,1.1281554219,-2.371751146,-1.831395334
3.37013321,-2.0921457,-0.19923633,0.42721678,3.5,1.2015962878,-0.125620367,-1.831395334
-0.56406849,1.98859742,-1.467492919,0.42721678,0,0.0278806105,1.36613081,1.168604666
0.07357275,0.14022595,1.381189951,0.42721678,1,1.4398544417,-0.430517021,1.168604666
-0.18208008,-0.76025805,1.658090686,0.25239097,0,0.599642919,-0.85186217,-1.831395334
1.04609936,0.20396085,-0.088329837,-0.50513284,1,0.8685056382,-0.909824487,0.168604666
-3.10564931,1.98859742,-0.326077651,-0.50513284,-5.5,-0.5830457192,0.865985373,-0.831395334
-2.21234654,1.31198096,-1.460000813,0.42721678,0,-0.7307198969,1.213553664,0.168604666
-0.8167266,2.13239864,-1.40928973,0.42721678,-1.5,-0.9382287918,1.24805492,2.168604666
0.57589427,-0.76025805,-1.467492919,0.25239097,0,1.2474112032,0.307403434,1.168604666
-0.8167266,-0.3288544,-1.40928973,-0.03895803,0,0.2802333908,1.19616518,0.168604666
-0.8167266,-0.76025805,-1.40928973,-1.43748245,-2,-0.7646900311,-1.353914533,-1.831395334
0.32923428,0.50412218,4.068644439,0.07756517,-0.5,1.415497473,0.358499269,4.168604666
4.77175127,-3.65291474,4.000770746,0.33980388,1.5,1.1538789424,-1.431280345,-1.831395334
-1.24282335,1.02437853,-1.467492919,0.42721678,-2,-0.2011327509,0.860290512,0.168604666
2.23017045,-0.90405927,-1.407503322,0.42721678,-1.5,0.4192695763,1.127865101,-0.831395334
4.77175127,-3.65291474,4.387989911,0.42721678,4,1.4407636912,-3.297697131,-1.831395334
1.76596349,-2.68869584,2.398008097,-0.12637093,5,0.1621769312,-2.378058804,-1.831395334
0.0735771,1.01181963,1.525376688,0.25239097,0,0.4524417507,0.23529925,-0.831395334
-0.6021787,0.12766706,-0.802838747,0.42721678,-4.5,0.7215517752,0.999060457,2.168604666
-1.95968842,0.50412218,-1.568962467,0.42721678,-1.5,-2.0466108414,1.216415517,2.168604666
-0.8167266,-0.76025805,-1.381303172,0.25239097,0,-1.3897919109,0.411938103,-1.831395334
-0.1409708,1.38827476,-1.334364774,0.42721678,0,-0.0330123126,0.716872439,-0.831395334
-0.8167266,-0.76025805,1.409513722,-0.59254574,-1.5,-0.3489024198,-1.214434096,1.168604666
1.29875747,-0.76025805,-0.530488382,0.04845487,-1,-0.0699570789,-0.445239215,-1.831395334
-0.8167266,-0.76025805,-1.40928973,-0.03895803,-0.5,-1.067497492,-0.750700922,0.168604666
-0.8167266,-0.76025805,-0.446702164,-0.21378383,-3,-0.5039390032,-1.057219723,-0.831395334
3.84033829,-2.68869584,-0.416464334,-0.21378383,0,1.280242662,-2.296176309,-1.831395334
-0.6021787,-0.2525606,2.946379248,0.07756517,-1,1.1345149266,0.499296373,3.168604666
-2.42389538,1.6121423,0.546389102,0.04845487,0,-0.487219786,1.224879615,1.168604666
1.97151421,-2.68869584,1.211312439,0.33980388,-2,0.4347603918,-1.331450703,0.168604666
4.77175127,-3.65291474,3.922914732,0.25239097,8,0.8206233419,-1.082838615,-1.831395334
3.50245822,-3.65291474,1.623266585,0.07756517,-4,0.9224729359,-2.805740195,3.168604666
-0.8167266,-0.76025805,-1.381303172,0.04845487,-2,-1.5670341006,-0.15717928,-0.831395334
1.76596349,-0.46009671,-1.308447103,-0.03895803,0,0.826759965,0.185057374,-0.831395334
-0.8167266,-0.76025805,-1.302841239,0.42721678,0,-1.7994411973,0.368394452,0.168604666
0.37034355,0.94808473,-1.302841239,0.25239097,0,1.4386258242,0.8991925,-1.831395334
0.11468638,1.16817975,-1.467492919,-0.12637093,-5,1.4031647003,1.21048679,1.168604666
-0.8167266,-0.76025805,-1.402987037,-1.08783084,0,-0.1418943305,-0.217503772,0.168604666
1.76596349,-0.46009671,-0.504189464,-0.03895803,0.5,0.7886528106,1.08610967,-0.831395334
-2.85299119,2.13239864,-1.306914661,0.25239097,-5.5,-0.8353895464,0.608141858,2.168604666
-0.98716617,0.12766706,-0.618987308,-0.21378383,2.5,0.6068662791,-0.305064047,-1.831395334
1.00499008,-1.80077074,0.165262797,0.33980388,0,1.1513153736,-1.336662563,-0.831395334
-0.8167266,-0.17249428,-1.302841239,0.25239097,0,0.466842574,1.123047399,0.168604666
-0.8167266,-0.76025805,-1.467492919,-0.79648184,-2.5,-1.2032652203,0.874145665,1.168604666
-0.8167266,-0.76025805,-0.402727267,-0.33030703,0,0.1873823395,-1.281994555,0.168604666
-1.28093356,2.13239864,-1.407503322,-0.03895803,0,-0.0066566427,1.239629049,0.168604666
-0.09686247,0.6479234,-1.302841239,-0.21378383,-4,0.0321087976,0.295416918,-0.831395334
0.36734449,1.02437853,-1.383457737,0.16497807,0,-0.5490783352,-0.693384042,-1.831395334
-0.13797174,0.34776207,0.37938555,0.42721678,-1.5,0.1849835837,-1.031007307,1.168604666
-0.8167266,1.16817975,0.057886331,0.42721678,0,0.8527984321,0.40589904,2.168604666
-0.8167266,2.13239864,-1.568962467,-0.12637093,0,-1.7547435065,1.295553478,0.168604666
0.57889333,0.72421719,-1.077285432,-0.03895803,-2,-0.0748456752,0.253410106,0.168604666
1.04609936,-0.76025805,0.687662619,-0.03895803,-2,0.5547680307,-0.341655672,2.168604666
-0.8167266,-0.76025805,-0.195605858,0.25239097,0,-0.5418724223,0.063220728,-1.831395334
-0.8167266,-0.76025805,-0.190537718,-0.50513284,0,-0.1074339585,-0.215390681,-1.831395334
-0.8167266,-0.61645683,0.912359796,-1.26265664,0,-0.5808680851,-1.073953489,-1.831395334
-0.8167266,2.13239864,-1.568962467,0.42721678,0,-1.4180497432,0.901720861,-0.831395334
-0.8167266,0.57162961,-1.470140477,-0.21378383,0.5,-0.1008708001,1.152343524,2.168604666
0.58489146,-0.3288544,-0.498188973,0.25239097,0,-0.459926872,1.163925672,0.168604666
-0.8167266,2.13239864,-1.249616994,0.25239097,-1.5,-2.0110576639,-0.088236383,-1.831395334
0.15579565,0.06015963,2.32061448,-0.50513284,0.5,0.2652805666,0.133756292,1.168604666
-0.8167266,2.13239864,-1.308447103,0.42721678,0,-0.5086754724,1.260988451,1.168604666
-1.32204283,-0.3288544,-1.000742355,0.16497807,0,-1.2879407147,0.363475831,2.168604666
-0.56406849,-0.76025805,4.312327813,-0.21378383,4,0.0832632274,-1.501977784,-1.831395334
-0.8167266,0.80051099,-1.40928973,0.42721678,0,-0.6988605133,1.206241348,0.168604666
-0.8167266,2.13239864,-1.334364774,0.33980388,0,-0.7663178225,1.3049061,2.168604666
-0.8167266,2.13239864,-1.624744078,0.42721678,0,-0.8320473734,1.116637904,0.168604666
1.04609936,0.20396085,1.422417447,-0.50513284,0,0.7717459154,-0.518086019,2.168604666
2.18906118,-1.06041938,-0.310015843,0.42721678,0.5,0.1899381583,1.113411996,2.168604666
-0.8167266,-0.76025805,-0.487784771,-0.12637093,0,-0.5164371537,-0.71671983,1.168604666
0.87266072,-1.2042206,-0.916826775,0.04845487,-4,0.0063071091,-0.037279567,0.168604666
-2.42689445,1.98859742,-1.515738221,-0.79648184,-2,-1.7846115167,-1.330380102,0.168604666
-1.32204283,-0.47265561,-1.467492919,-1.35006955,-5,-1.1719080855,1.171116077,1.168604666
1.21953799,-0.3288544,0.663782833,-0.97130764,2,0.3688418927,1.19041112,0.168604666
-0.8167266,-0.76025805,-1.40928973,-0.50513284,0,-0.69808625,1.101415904,0.168604666
-0.56106942,-0.17249428,-1.213937013,0.04845487,-1,-0.8383469671,0.508837785,1.168604666
-0.35251964,-0.09620049,0.51520072,-0.12637093,2,0.0024875456,-0.887185347,1.168604666
-0.8167266,0.20396085,0.853936335,-0.03895803,-0.5,-0.8380812524,-0.056101862,-1.831395334
-0.8167266,-0.09620049,-0.466840013,0.33980388,-1.5,0.0218495371,0.203681668,-1.831395334
-1.06938472,-0.61645683,-1.154363046,-0.03895803,0,-0.8276304874,0.209729765,-0.831395334
-0.8167266,2.13239864,-1.462513976,0.04845487,-0.5,-0.3997590464,1.067776302,0.168604666
-1.57770001,0.04760073,-1.211088447,0.04845487,-5.5,-0.7695075751,0.47573258,1.168604666
4.77175127,-3.65291474,4.387989911,0.07756517,1,1.2813580199,-3.58045409,-1.831395334
-0.30541225,0.57162961,0.173946148,-0.03895803,-4,-0.8056480058,-0.319135129,2.168604666
-0.39362892,-0.47265561,-1.515738221,0.04845487,0,0.9129325559,0.076691177,-0.831395334
-1.74813958,0.20396085,-1.467492919,-0.59254574,-1.5,-0.736341985,1.118863625,0.168604666
1.97751233,-0.76025805,3.228866672,0.42721678,3,0.9746582752,-1.409660407,-1.831395334
-0.8167266,2.13239864,-1.467492919,0.33980388,-0.5,-0.5327849523,1.302695617,2.168604666
-0.8167266,2.13239864,-0.655013143,-0.33030703,0,-0.5204475564,0.633316974,-1.831395334
2.90892531,-1.72447694,3.547785175,-0.03895803,6,-0.2013924282,-2.063174231,-0.831395334
-0.8167266,-3.65291474,-1.470140477,-1.08783084,0,-2.5401916541,-3.297697131,-1.831395334
1.97751233,-3.65291474,3.152214978,-0.21378383,5.5,-0.4802785698,-1.452595509,-1.831395334
-0.8167266,2.13239864,-1.157864201,0.33980388,0,0.362089971,0.893744826,2.168604666
1.04609936,-2.68869584,1.392526233,-0.21378383,1,-0.3816603933,-1.917629688,2.168604666
-0.8167266,2.13239864,-0.721114109,0.25239097,0.5,-0.0477043839,1.126987943,-0.831395334
-0.8167266,1.16817975,-1.515738221,0.04845487,0,-1.313797095,0.32617482,0.168604666
0.11468638,-0.76025805,0.332115121,0.42721678,-4,0.5889408179,0.173387591,-0.831395334
-0.8167266,2.13239864,2.323463046,-0.50513284,-2,1.0182570893,0.107602654,-1.831395334
-0.8167266,2.13239864,-1.381303172,-0.59254574,-0.5,-0.9064097995,1.380511619,3.168604666
-0.8167266,-0.76025805,1.149085327,0.16497807,-1.5,-0.495541806,0.027607359,-1.831395334
-0.8167266,2.13239864,-1.467492919,-0.03895803,0,-1.2279104576,0.867066337,1.168604666
-0.56106942,-0.3162955,-0.243914878,0.42721678,0,-0.8103016193,1.02752843,0.168604666
-1.06938472,-1.58067573,1.023139309,-0.88389474,-1,-0.6272128205,-1.598210503,-1.831395334
-2.21834467,2.13239864,-1.568962467,0.42721678,-4,-1.6892435112,1.151884382,0.168604666
-0.8167266,-0.76025805,1.338457132,0.42721678,0,-0.1017548945,-1.10304879,-0.831395334
-0.8167266,2.13239864,-1.40928973,0.42721678,0,1.2368967343,0.980967312,-0.831395334
-0.8167266,0.20396085,-1.40928973,-0.97130764,0,-1.0085062679,0.35921751,1.168604666
0.02946877,0.93175331,-1.157864201,0.42721678,-8,0.6864264089,-0.828664286,3.168604666
-0.8167266,2.13239864,-1.462513976,0.25239097,-2,-0.6235171758,1.413133765,4.168604666
-0.8167266,2.13239864,-1.460000813,0.16497807,-4,-2.2561784727,1.123047399,0.168604666
-0.8167266,2.13239864,-1.568962467,0.42721678,0,1.3216217733,1.212042615,0.168604666
-2.21834467,2.13239864,-1.4574196,0.16497807,-1,-1.7148220853,1.154097304,2.168604666
-0.8167266,1.16817975,-1.267161258,0.33980388,0,0.9869386445,0.831638185,-0.831395334
0.11468638,-0.76025805,-0.036291157,-0.12637093,-1,-0.2994876916,0.164536152,-1.831395334
1.72485422,-0.61645683,0.258936181,0.16497807,-7,1.1525920733,0.588636838,1.168604666
-0.8167266,2.13239864,-1.568962467,0.33980388,0,0.2461516451,1.200965921,-0.831395334
-0.8167266,2.13239864,-1.568962467,-0.50513284,-1.5,-0.0412303909,1.21923302,1.168604666
-0.8167266,-0.76025805,-1.155158073,-0.03895803,0,-0.8018009773,-1.025804555,-1.831395334
-0.64028891,1.09188595,-1.462513976,0.42721678,-6,-1.0956800348,0.772950094,1.168604666
0.11468638,1.16817975,-0.94496722,-0.70906894,0,0.89621258,-0.09603135,0.168604666
4.30454525,-3.13265839,3.375880221,0.07756517,-2,0.9868572797,-1.429699218,0.168604666
-1.96568655,1.98859742,-1.462513976,0.16497807,0,-0.0922100162,0.324444834,-1.831395334
-0.8167266,2.13239864,-0.842823227,0.42721678,0,0.8416945263,-0.137095179,0.168604666
-0.8167266,2.13239864,-1.568962467,0.42721678,0,0.0111786499,1.266496292,-1.831395334
0.11468638,0.20396085,-0.446669802,-0.41771993,-1.5,0.2054894579,0.277949472,0.168604666
2.90892531,-1.72447694,1.254845011,-0.50513284,0.5,1.1775180283,-1.227382364,-1.831395334
-0.8167266,-0.76025805,1.405555211,-0.30119674,-0.5,-0.5766214896,-0.381070391,4.168604666
0.36734449,-0.2400017,-1.306914661,0.42721678,1,-0.359756192,-0.278833169,-0.831395334
-0.8167266,2.13239864,-1.460000813,-1.35006955,0,-2.0153004304,-0.540392609,3.168604666
2.48282857,-1.04786048,2.32061448,0.16497807,2.5,1.2471163518,-0.854049532,-1.831395334
-0.8167266,-0.76025805,-0.718265543,0.25239097,-2,0.0822502119,0.867059763,-0.831395334
2.23017045,-1.86827816,-0.759037009,0.25239097,-1.5,-0.2386986453,-1.42855081,-1.831395334
1.97751233,-0.76025805,2.896528133,-0.50513284,6.5,1.1390027184,-1.294249361,-1.831395334
1.97751233,-0.76025805,1.820611988,0.33980388,0,0.9559105501,0.676762942,-0.831395334
-1.02527638,1.16817975,-1.4574196,0.33980388,0,0.8850845701,0.759534946,1.168604666
2.73548668,-1.1916617,3.42936204,0.33980388,5,1.2377342715,-3.871959717,-1.831395334
-0.8167266,2.13239864,-1.460000813,0.25239097,-4.5,-0.5715908098,0.572888649,-0.831395334
-0.18208008,-1.66074205,4.217145824,-0.97130764,0,-1.8799548179,0.870535806,1.168604666
-0.31440943,-0.2400017,-0.698965958,0.04845487,-2,-0.6125699846,1.310823462,0.168604666
-0.13797174,-0.47265561,-0.612182558,-0.50513284,-3,-0.519216287,0.412168658,-0.831395334
