Time,Model,Description,Weights,mean_rmse,mean_adj_r_squared
2024-06-11T18:13:41Z,bias ~ sThreat3_log + rThreatIG1_log + identification_sol_gmc + generalized_gmc + contact_quality_gmc + symbolic_gmc + contact_friendsz_gmc + identification_sat_gmc + identification_selfinvestment_gmc + Agreeable1_d_disgust_p_mD_log,bias_rlm_unweighted with 70 vars retained from elastic net,,0.8254088426339209,0.5898335219023213
