Time,Model,Description,Weights,mean_rmse,mean_adj_r_squared
2024-06-11T04:48:29Z,bias ~ sThreat3_log + threat_ig_log + contact_friendsz_gmc + contact_quality_log + Identification4_gmc + sThreat2_log + identification_sol_gmc + rThreatIG1_log + ContactQ2_gmc + sThreat1_d_rThreatOG2_mD_log + Identification2_d_generalized_probdiff_mD_log + Identification2_gmc + generalized_gmc + DisgustR2_d_disgust_s_mD_log + Agreeable1_d_DisgustP1_mD_log + generalized_probdiff_gmc + DisgustS1_d_disgust_s_mD_log + sThreat4_d_Agreeable2_mD_log + Identification2_gmc_x_rThreatOG2_gmc + Identification5_gmc + Identification9_d_identification_sol_mD_log + ContactQ3_log + Identification4_d_Identification5_mD_log + DisgustS3_gmc_x_DisgustS4_gmc + identification_sat_gmc + symbolic_d_threat_og_mD_log + sThreat1_gmc_x_Identification3_gmc + Agreeable2_gmc_x_DisgustP3_gmc + ContactQ3_d_identification_sol_mD_log + identification_sol_d_threat_ig_mD_log + Identification1_gmc_x_Identification8_gmc + Agreeable1_d_disgust_p_mD_log + Identification8_gmc_x_ContactQ2_gmc + ContactQ3_d_identification_selfinvestment_mD_log + sThreat1_gmc_x_Identification8_gmc + Identification7_gmc_x_generalized_probdiff_gmc + contact_quality_gmc + sThreat2_gmc + sThreat3_gmc + sThreat2_gmc_x_sThreat4_gmc + sThreat3_gmc_x_Identification8_gmc + generalized_probdiff_d_identification_sol_mD_log + ContactQ3_d_identification_cen_mD_log + ContactQ2_gmc_x_DisgustP2_gmc + Agreeable2_gmc_x_DisgustP2_gmc + Agreeable1_d_DisgustP5_mD_log + ContactQ1_d_DisgustP5_mD_log + identification_selfinvestment_gmc + Identification4_gmc_x_Identification5_gmc + Agreeable1_d_generalized_challdiff_mD_log + Identification7_gmc_x_rThreatIG2_gmc + ContactQ3_gmc_x_DisgustP1_gmc + generalized_probdiff_d_symbolic_mD_log + Identification4_d_identification_sol_mD_log + Identification7_gmc_x_Identification8_gmc + Identification9_gmc + sThreat1_d_threat_og_mD_log + Identification2_gmc_x_rThreatIG1_gmc + sThreat1_gmc_x_DisgustS2_gmc + Identification10_d_Agreeable2_mD_log + sThreat3_gmc_x_identification_sol_gmc + ContactQ2_gmc_x_rThreatIG1_gmc + Agreeable2_gmc_x_generalized_challdiff_gmc + DisgustP6_gmc_x_DisgustR1_gmc + Identification3_gmc_x_symbolic_gmc + sThreat3_gmc_x_Identification1_gmc + Identification4_gmc_x_rThreatIG1_gmc + DisgustS1_gmc_x_symbolic_gmc + sThreat1_gmc_x_DisgustS1_gmc + contact_quality_gmc_cubid + symbolic_gmc_x_identification_sol_gmc + Identification3_gmc_x_rThreatOG2_gmc + identification_sol_gmc_cubid + symbolic_gmc_cubid + rThreatIG2_gmc_x_disgust_p_gmc + ContactQ2_gmc_x_generalized_challdiff_gmc + identification_selfinvestment_gmc_cubid + extreme_proportion_q_gmc + item_variances_gmc,bias_ols_unweighted with 77 vars retained from elastic net,,0.9033999494096604,0.5938372781413693
