Time,Model,Description,Weights,mean_rmse,mean_adj_r_squared
2024-06-11T04:26:05Z,bias ~ sThreat3_log + ContactQ2_log + rThreatOG2_log + rThreatIG1_log + contact_friendsz_gmc + rThreatIG2_log + DisgustP6_log + threat_ig_log + symbolic_gmc_d_threat_og_gmc_mD_log + identification_sol_gmc_d_threat_ig_gmc_mD_log + generalized_challdiff_gmc_d_identification_sol_gmc_mD_log + generalized_probdiff_gmc_d_symbolic_gmc_mD_log + item_variances_gmc + Identification4_gmc + generalized_challdiff_gmc_d_threat_og_gmc_mD_log + identification_sol_gmc + DisgustR2_log + ContactQ3_log + DisgustP5_gmc + disgust_p_gmc_d_disgust_s_gmc_mD_log + contact_friendsz_gmc_d_identification_cen_gmc_mD_log + generalized_probdiff_gmc_d_identification_cen_gmc_mD_log + generalized_gmc_d_disgust_r_gmc_mD_log + Identification2_gmc + Identification5_gmc + identification_selfinvestment_gmc_d_threat_og_gmc_mD_log + identification_cen_gmc_d_disgust_s_gmc_mD_log + symbolic_gmc_d_b5a_gmc_mD_log + Identification9_gmc + disgust_s_gmc_d_disgust_r_gmc_mD_log + symbolic_gmc_d_contact_quality_gmc_mD_log + DisgustR1_log + extreme_proportion_sd_gmc + DisgustS4_log + generalized_probdiff_gmc_d_identification_sol_gmc_mD_log + contact_friendsz_gmc_d_generalized_challdiff_gmc_mD_log + DisgustS4_gmc + identification_sat_gmc + identification_selfinvestment_gmc_d_disgust_p_gmc_mD_log + contact_quality_gmc_d_threat_og_gmc_mD_log + disgust_s_gmc_d_threat_og_gmc_mD_log + contact_friendsz_gmc_d_disgust_p_gmc_mD_log + midpoint_proportion_sd + DisgustP4_log + disgust_r_gmc_squared + contact_friendsz_gmc_x_disgust_s_gmc + contact_friendsz_gmc_x_identification_cen_gmc + Identification6_gmc + sThreat2_gmc + Identification1_gmc + Agreeable2_log + contact_friendsz_gmc_cubid + generalized_probdiff_gmc_squared + sThreat3_gmc + contact_quality_gmc_d_disgust_p_gmc_mD_log + identification_sol_gmc_x_threat_og_gmc + identification_sat_gmc_x_disgust_r_gmc + generalized_probdiff_gmc_x_identification_sat_gmc + b5a_gmc_x_threat_ig_gmc + disgust_p_gmc_x_threat_ig_gmc + contact_quality_gmc_x_threat_ig_gmc + identification_cen_gmc_x_b5a_gmc + identification_sat_gmc_x_generalized_gmc + contact_friendsz_gmc_x_b5a_gmc + identification_sol_gmc_x_contact_quality_gmc + symbolic_gmc_d_threat_ig_gmc_mD_log + identification_sol_gmc_x_disgust_r_gmc + symbolic_gmc_x_disgust_s_gmc + identification_sat_gmc_x_identification_cen_gmc + identification_cen_gmc_x_threat_ig_gmc + identification_sol_gmc_squared + symbolic_gmc_x_identification_sol_gmc + identification_selfinvestment_gmc + disgust_r_gmc_d_threat_ig_gmc_mD_log,bias_ols_unweighted with 93 vars retained from elastic net,,0.9167137768784396,0.577393668846733
