Time,Model,Description,Weights,mean_rmse,mean_adj_r_squared
2024-06-09T21:38:31Z,bias ~ symbolic_gmc + generalized_gmc + identification_selfinvestment_gmc + identification_sol_gmc + contact_quality_gmc + contact_quality_squared + contact_quality_cubid + generalized_challdiff_gmc + sThreat3_gmc + symbolic_squared + generalized_probdiff_gmc,bias_ols_weighted with 11 vars retained from elastic net,"0.115482485063871,0.109417091601197,0.105021898468329,0.0820282887515216,-0.0439014765451684,-0.0178991330453427,-0.0146613394774446,0.0145373456885188,0.0111352614826936,0.00972748967705055,0.00199362320312759",0.8450827207359616,0.6249974352970126
